Model,Accel,Trials,batchsize,50th_pct,90th_pct,avg_latency(ms),Min,Max,Accuracy,Normalized_Accuracy
densenet169,onnxruntime_gpu_ampere,,2,86.33,,86.33,54.35,507.45,76.17,98.03088803088804
densenet169,onnxruntime_gpu_ampere,,4,123.21,,123.21,98.15,508.7,76.17,98.03088803088804
densenet169,onnxruntime_gpu_ampere,,8,172.67,,172.67,126.49,595.22,76.17,98.03088803088804
densenet169,onnxruntime_gpu_pascal,,1,44.08,,44.08,38.13,97.47,76.17,98.03088803088804
densenet169,onnxruntime_gpu_pascal,,2,74.5,,74.5,55.87,393.8,76.17,98.03088803088804
densenet169,onnxruntime_gpu_pascal,,4,107.18,,107.18,87.16,430.76,76.17,98.03088803088804
densenet169,onnxruntime_gpu_pascal,,8,164.03,,164.03,140.26,498.05,76.17,98.03088803088804
densenet201,onnxruntime_gpu_ampere,,1,59.57,,59.57,48.29,95.83,77.32,99.5109395109395
densenet201,onnxruntime_gpu_ampere,,2,98.9,,98.9,71.54,557.89,77.32,99.5109395109395
densenet201,onnxruntime_gpu_ampere,,4,128.52,,128.52,94.06,576.61,77.32,99.5109395109395
densenet201,onnxruntime_gpu_ampere,,8,182.53,,182.53,141.5,674.19,77.32,99.5109395109395
densenet201,onnxruntime_gpu_pascal,,1,46.49,,46.49,39.18,89.29,77.32,99.5109395109395
densenet201,onnxruntime_gpu_pascal,,2,81.98,,81.98,58.43,464.29,77.32,99.5109395109395
densenet201,onnxruntime_gpu_pascal,,4,110.81,,110.81,88.45,481.44,77.32,99.5109395109395
densenet201,onnxruntime_gpu_pascal,,8,175.6,,175.6,152.03,568.28,77.32,99.5109395109395
efficientnet-b0,onnxruntime_gpu_ampere,,1,32.46,,32.46,26.26,68.55,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_ampere,,2,95.78,,95.78,43.94,1014.74,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_ampere,,4,139.35,,139.35,82.01,1174.59,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_ampere,,8,189.93,,189.93,129.97,1127.53,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_pascal,,1,31.74,,31.74,28.53,64.71,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_pascal,,2,97.26,,97.26,51.46,927.12,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_pascal,,4,141.96,,141.96,98.27,903.74,77.1,91.45907473309607
efficientnet-b0,onnxruntime_gpu_pascal,,8,226.13,,226.13,174.44,1098.65,77.1,91.45907473309607
efficientnet-b1,onnxruntime_gpu_ampere,,1,37.88,,37.88,31.07,72.89,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_ampere,,2,114.89,,114.89,46.54,1272.62,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_ampere,,4,147.63,,147.63,83.35,1336.15,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_ampere,,8,210.37,,210.37,136.89,1435.2,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_pascal,,1,34.59,,34.59,31.99,64.38,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_pascal,,2,120.31,,120.31,57.69,1279.59,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_pascal,,4,173.55,,173.55,109.08,1284.98,79.1,93.83155397390273
efficientnet-b1,onnxruntime_gpu_pascal,,8,279.09,,279.09,194.46,1748.01,79.1,93.83155397390273
efficientnet-b3,onnxruntime_gpu_ampere,,1,38.12,,38.12,32.06,76.18,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_ampere,,2,134.41,,134.41,49.04,1669.28,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_ampere,,4,176.98,,176.98,85.13,1846.41,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_ampere,,8,233.91,,233.91,148.53,1749.19,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_pascal,,1,39.8,,39.8,36.89,91.32,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_pascal,,2,144.86,,144.86,66.15,1611.59,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_pascal,,4,201.9,,201.9,124.71,1637.37,81.6,96.79715302491103
efficientnet-b3,onnxruntime_gpu_pascal,,8,328.5,,328.5,225.38,2174.45,81.6,96.79715302491103
efficientnet-b5,onnxruntime_gpu_ampere,,1,46.57,,46.57,40.87,81.28,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_ampere,,2,229.56,,229.56,60.74,3399.16,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_ampere,,4,273.17,,273.17,103.32,3436.82,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_ampere,,8,327.31,,327.31,172.32,3162.61,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_pascal,,1,53.06,,53.06,50.07,81.1,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_pascal,,2,259.81,,259.81,88.79,3480.51,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_pascal,,4,328.09,,328.09,169.2,3313.51,83.6,99.16963226571767
efficientnet-b5,onnxruntime_gpu_pascal,,8,492.55,,492.55,319.41,3733.59,83.6,99.16963226571767
efficientnet-b7,onnxruntime_gpu_ampere,,1,52.52,,52.52,44.11,91.72,84.3,100.0
efficientnet-b7,onnxruntime_gpu_ampere,,2,316.46,,316.46,68.78,4948.76,84.3,100.0
efficientnet-b7,onnxruntime_gpu_ampere,,4,409.56,,409.56,123.91,5795.01,84.3,100.0
efficientnet-b7,onnxruntime_gpu_ampere,,8,471.02,,471.02,211.81,5306.05,84.3,100.0
efficientnet-b7,onnxruntime_gpu_pascal,,1,74.7,,74.7,72.35,105.2,84.3,100.0
efficientnet-b7,onnxruntime_gpu_pascal,,2,405.16,,405.16,129.77,5579.55,84.3,100.0
efficientnet-b7,onnxruntime_gpu_pascal,,4,520.83,,520.83,248.17,5621.93,84.3,100.0
efficientnet-b7,onnxruntime_gpu_pascal,,8,789.67,,789.67,472.02,6693.82,84.3,100.0
mobilenet0.25,onnxruntime_gpu_ampere,,1,26.01,,26.01,21.64,61.21,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_ampere,,2,52.98,,52.98,40.03,246.68,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_ampere,,4,89.01,,89.01,73.09,336.31,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_ampere,,8,133.7,,133.7,117.83,373.13,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_pascal,,1,23.77,,23.77,21.01,61.45,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_pascal,,2,49.01,,49.01,35.91,259.17,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_pascal,,4,80.76,,80.76,67.39,256.97,52.91,72.20251091703057
mobilenet0.25,onnxruntime_gpu_pascal,,8,132.93,,132.93,118.31,341.15,52.91,72.20251091703057
mobilenet0.5,onnxruntime_gpu_ampere,,1,25.51,,25.51,21.29,60.08,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_ampere,,2,60.61,,60.61,37.83,417.34,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_ampere,,4,94.5,,94.5,70.16,446.92,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_ampere,,8,142.13,,142.13,113.85,531.2,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_pascal,,1,23.41,,23.41,20.48,56.88,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_pascal,,2,55.45,,55.45,36.16,387.77,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_pascal,,4,87.73,,87.73,69.49,373.17,65.2,88.97379912663756
mobilenet0.5,onnxruntime_gpu_pascal,,8,136.86,,136.86,113.82,463.62,65.2,88.97379912663756
mobilenet0.75,onnxruntime_gpu_ampere,,1,25.73,,25.73,22.73,58.83,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_ampere,,2,68.09,,68.09,40.07,550.7,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_ampere,,4,100.4,,100.4,72.52,582.55,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_ampere,,8,151.44,,151.44,118.98,666.37,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_pascal,,1,24.03,,24.03,21.68,55.49,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_pascal,,2,60.83,,60.83,37.3,474.52,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_pascal,,4,91.57,,91.57,67.84,488.8,70.25,95.86517467248909
mobilenet0.75,onnxruntime_gpu_pascal,,8,147.66,,147.66,116.44,631.65,70.25,95.86517467248909
mobilenet1.0,onnxruntime_gpu_ampere,,1,25.87,,25.87,22.42,64.99,73.28,100.0
mobilenet1.0,onnxruntime_gpu_ampere,,2,75.46,,75.46,41.7,674.5,73.28,100.0
mobilenet1.0,onnxruntime_gpu_ampere,,4,108.93,,108.93,72.31,726.12,73.28,100.0
mobilenet1.0,onnxruntime_gpu_ampere,,8,154.25,,154.25,116.21,743.83,73.28,100.0
mobilenet1.0,onnxruntime_gpu_pascal,,1,23.36,,23.36,20.36,70.17,73.28,100.0
mobilenet1.0,onnxruntime_gpu_pascal,,2,64.42,,64.42,35.88,586.65,73.28,100.0
mobilenet1.0,onnxruntime_gpu_pascal,,4,97.78,,97.78,68.8,593.27,73.28,100.0
mobilenet1.0,onnxruntime_gpu_pascal,,8,154.65,,154.65,118.17,744.4,73.28,100.0
resnest14,onnxruntime_gpu_ampere,,1,29.19,,29.19,24.39,64.85,75.75,89.61315509286644
resnest14,onnxruntime_gpu_ampere,,2,51.82,,51.82,42.56,163.39,75.75,89.61315509286644
resnest14,onnxruntime_gpu_ampere,,4,85.97,,85.97,76.7,222.96,75.75,89.61315509286644
resnest14,onnxruntime_gpu_ampere,,8,138.49,,138.49,125.78,308.97,75.75,89.61315509286644
resnest26,onnxruntime_gpu_ampere,,1,33.01,,33.01,26.47,63.63,78.68,93.07938010173903
resnest26,onnxruntime_gpu_ampere,,2,55.9,,55.9,43.85,179.6,78.68,93.07938010173903
resnest26,onnxruntime_gpu_ampere,,4,92.98,,92.98,80.05,274.56,78.68,93.07938010173903
resnest26,onnxruntime_gpu_ampere,,8,147.66,,147.66,130.06,389.07,78.68,93.07938010173903
resnest269,onnxruntime_gpu_ampere,,1,86.39,,86.39,59.59,130.88,84.53,100.0
resnest269,onnxruntime_gpu_ampere,,2,140.02,,140.02,78.2,844.69,84.53,100.0
resnest269,onnxruntime_gpu_ampere,,4,182,,182,114.28,954.21,84.53,100.0
resnest269,onnxruntime_gpu_ampere,,8,249.51,,249.51,182.12,1299.19,84.53,100.0
resnest50,onnxruntime_gpu_ampere,,1,41,,41,32.46,74.25,81.04,95.87128830001184
resnest50,onnxruntime_gpu_ampere,,2,68.29,,68.29,53.77,276.36,81.04,95.87128830001184
resnest50,onnxruntime_gpu_ampere,,4,104.59,,104.59,86.64,367.57,81.04,95.87128830001184
resnest50,onnxruntime_gpu_ampere,,8,161.27,,161.27,133.15,541.99,81.04,95.87128830001184
resnet101_v1,onnxruntime_gpu_ampere,,1,40.4,,40.4,31.7,75.56,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_ampere,,2,71.31,,71.31,49.96,350.69,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_ampere,,4,107.46,,107.46,80.81,434.5,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_ampere,,8,162.87,,162.87,135.88,588.89,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_pascal,,1,34.23,,34.23,30.59,89.94,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_pascal,,2,60.61,,60.61,48.15,271.37,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_pascal,,4,98.89,,98.89,83.74,338.18,78.34,98.88916940166625
resnet101_v1,onnxruntime_gpu_pascal,,8,159.99,,159.99,140.76,458.07,78.34,98.88916940166625
resnet152_v1,onnxruntime_gpu_ampere,,1,47.55,,47.55,39.12,81.27,79.22,100.0
resnet152_v1,onnxruntime_gpu_ampere,,2,82.31,,82.31,52.37,453.58,79.22,100.0
resnet152_v1,onnxruntime_gpu_ampere,,4,119.17,,119.17,90.66,555.29,79.22,100.0
resnet152_v1,onnxruntime_gpu_ampere,,8,173.01,,173.01,138.61,738.73,79.22,100.0
resnet152_v1,onnxruntime_gpu_pascal,,1,40.93,,40.93,36.73,77.54,79.22,100.0
resnet152_v1,onnxruntime_gpu_pascal,,2,71.61,,71.61,53.92,375.26,79.22,100.0
resnet152_v1,onnxruntime_gpu_pascal,,4,107.97,,107.97,92.11,386.53,79.22,100.0
resnet152_v1,onnxruntime_gpu_pascal,,8,181.76,,181.76,153.54,626.51,79.22,100.0
resnet18_v1,onnxruntime_gpu_ampere,,1,27.81,,27.81,23.57,65.25,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_ampere,,2,49.41,,49.41,42.8,149.1,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_ampere,,4,83.26,,83.26,75.19,194.29,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_ampere,,8,134.95,,134.95,122.56,280.88,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_pascal,,1,23.21,,23.21,20.95,55.58,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_pascal,,2,44.54,,44.54,36.1,154.37,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_pascal,,4,76.99,,76.99,68.73,167.39,70.93,89.5354708406968
resnet18_v1,onnxruntime_gpu_pascal,,8,130.27,,130.27,119.82,248.95,70.93,89.5354708406968
resnet34_v1,onnxruntime_gpu_ampere,,1,32.3,,32.3,24.14,67.3,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_ampere,,2,54.28,,54.28,41.98,204.64,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_ampere,,4,92.39,,92.39,77.32,260.12,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_ampere,,8,142.31,,142.31,126.1,384.99,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_pascal,,1,25.45,,25.45,23.1,55.89,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_pascal,,2,50.01,,50.01,39.96,189.77,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_pascal,,4,84.39,,84.39,74.36,223.56,74.37,93.8778086341833
resnet34_v1,onnxruntime_gpu_pascal,,8,138.39,,138.39,126.69,329.85,74.37,93.8778086341833
resnet50_v1,onnxruntime_gpu_ampere,,1,32.62,,32.62,26.3,67.09,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_ampere,,2,56.6,,56.6,44.72,218.79,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_ampere,,4,94.92,,94.92,81.47,306.11,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_ampere,,8,147.4,,147.4,125.36,443.7,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_pascal,,1,26.72,,26.72,24.36,59.52,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_pascal,,2,51.63,,51.63,42.18,201.67,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_pascal,,4,86.2,,86.2,75.96,232.86,77.36,97.65210805352183
resnet50_v1,onnxruntime_gpu_pascal,,8,145.95,,145.95,128.77,351.11,77.36,97.65210805352183
